sales_id,age,country,membership_status,previous_purchases,destination,stay_length,guests,travel_month,months_before_travel,earlybird_discount,package_Type,cost,rating,margin,additional_services_cost
35251,47,France,silver,3,Rio,10,4,12,3,True,Adventure,2260.16,5,1913.5521018431937,521.4897928450766
35252,35,France,silver,2,New York,25,2,12,5,False,Cultural,7323.679999999999,5,7007.483735594541,1078.1375378036607
35253,47,USA,silver,6,Rome,4,4,8,2,False,Adventure,1526.0,6,1143.8602981101196,349.62272542305885
35254,25,Spain,silver,1,Cape Town,6,2,8,2,False,Adventure,892.976,7,696.7020471143253,72.45256429237439
35255,45,Italy,standard,4,Cairo,8,1,6,3,False,Adventure,1448.496,6,1395.179659800674,117.76434887369717
35256,38,Italy,gold,3,Sydney,3,3,8,1,False,Adventure,1446.9,7,851.1677457259125,265.23761149606696
35257,34,Spain,standard,5,Sydney,4,4,12,2,True,Relaxation,1989.2599999999998,6,1329.9228942429668,637.901255228349
35258,21,France,standard,5,Cairo,2,1,6,1,False,Relaxation,547.3439999999999,5,491.0047093612663,78.08219274261114
35259,41,France,gold,5,Paris,3,2,12,1,True,Adventure,831.6945,8,189.66266161051692,158.15806116376757
35260,40,UK,standard,2,Paris,3,1,2,2,False,Adventure,809.64,5,404.1644106214963,74.39928608650989
35261,27,Australia,gold,5,Rio,8,3,7,1,False,Adventure,1699.04,5,1229.3528064904299,301.0590742486235
35262,18,Canada,silver,4,Tokyo,3,3,12,1,False,Relaxation,1466.9199999999998,6,1093.1844042137282,303.41278676716206
35263,18,Germany,standard,2,Sydney,2,1,12,3,False,Relaxation,749.8399999999999,7,380.8706881360675,54.16913318657542
35264,36,Canada,standard,1,New York,9,1,1,2,True,Relaxation,1841.5800000000002,7,1659.0813597153112,487.37418842452956
35265,44,Canada,gold,7,Rome,3,4,8,2,False,Relaxation,1940.3999999999999,7,998.4904821540337,461.5716783359054
35266,67,UK,standard,4,Rio,8,3,8,12,False,Cultural,1682.2399999999998,6,1177.6483762327466,266.81230391449196
35267,39,France,silver,1,Rome,5,5,1,1,True,Adventure,1183.5,7,726.3051300273665,236.95291189178837
35268,18,Italy,standard,3,Rio,1,3,12,1,False,Adventure,424.92799999999994,6,179.94345934726778,12.05971751847683
35269,36,Germany,silver,3,Paris,8,2,8,3,False,Adventure,2389.842,7,1971.6150912889502,451.5577721809854
35270,58,France,silver,1,Rome,13,2,2,1,False,Relaxation,2846.34,5,1395.2081446792363,349.72283773494826
35271,29,Australia,silver,6,Sydney,2,2,6,2,False,Adventure,793.6110000000001,6,452.8703022520177,56.316925289642846
35272,56,Italy,standard,0,New York,2,2,8,4,False,Adventure,1066.52,5,691.7727066501968,121.7627848340706
35273,42,Australia,silver,2,Rome,10,1,6,3,True,Adventure,2438.7999999999997,5,1939.2229334836277,363.9286144767421
35274,49,Australia,standard,4,Paris,2,2,2,2,False,Cultural,770.9,5,336.23209443847327,94.54903067680618
35275,67,Australia,standard,3,New York,3,3,8,2,False,Adventure,1594.32,5,1226.335921136484,225.8180096691499
35276,18,France,standard,5,Cairo,7,2,8,3,False,Cultural,1272.096,7,905.6239852168081,158.49468676417308
35277,53,UK,silver,3,New York,8,1,8,2,True,Relaxation,3646.1879999999996,6,2342.3583635307737,761.1372317812558
35278,38,Spain,standard,3,Tokyo,6,1,7,1,False,Cultural,2034.7599999999998,5,1716.6732156215828,298.6865469367252
35279,25,Germany,standard,2,Rio,12,2,1,4,True,Adventure,1183.28,7,1236.6592335067535,272.3391692129971
35280,38,Australia,standard,2,Rio,7,2,2,3,False,Relaxation,1116.8,5,683.9262363926449,337.12357126218757
35281,65,USA,standard,2,New York,13,3,8,12,False,Cultural,2851.3484999999996,5,2471.4409097199964,525.1639590041989
35282,60,Italy,silver,3,Cairo,1,1,2,1,True,Relaxation,375.98400000000004,7,196.93719808236386,8.863207025281397
35283,18,Spain,silver,2,New York,4,1,6,6,False,Cultural,1483.3,6,1127.5128601193223,193.8685956352233
35284,28,Italy,gold,5,Rome,9,3,8,5,False,Relaxation,1691.5500000000002,6,1345.4762662573748,279.5736906177822
35285,54,Australia,standard,0,New York,15,3,1,4,True,Relaxation,4668.299999999999,6,3211.6361760001564,1124.9991396013488
35286,39,Spain,standard,1,Rome,4,2,7,11,True,Relaxation,1135.26,6,707.3943303167479,309.08038551794783
35287,39,UK,silver,4,Sydney,2,2,8,1,False,Relaxation,926.3799999999999,6,314.8301874825279,166.9255130965875
35288,18,USA,silver,4,Cape Town,5,2,1,9,True,Adventure,560.5600000000001,5,257.9510450113379,28.464896061494553
35289,28,Canada,standard,5,Rio,13,1,12,1,False,Cultural,2136.96,6,1571.1709456207282,297.4078419497908
35290,19,Spain,silver,3,New York,8,1,7,1,True,Relaxation,2422.42,5,2027.7937214502206,847.2621247491151
35291,18,UK,standard,5,Cape Town,11,1,12,1,False,Adventure,1466.08,7,1785.1272256379214,56.896007116633285
35292,21,Italy,standard,4,Cape Town,6,3,7,18,False,Relaxation,1398.88,7,1073.0649576313367,442.25826473041565
35293,26,France,standard,4,Rome,5,3,8,4,True,Relaxation,1452.78,7,950.9510227908318,308.10395770680884
35294,28,Australia,silver,2,Rio,2,1,8,2,False,Adventure,551.04,5,-45.305105081322154,110.01257196938117
35295,27,Germany,standard,3,Paris,4,1,7,2,False,Relaxation,1316.952,6,938.1338372080221,289.4090824705928
35296,55,Germany,silver,1,New York,2,3,8,7,False,Cultural,1272.1799999999998,6,924.6676127071232,180.23611071357345
35297,26,USA,standard,2,Paris,10,5,7,1,False,Cultural,3823.8199999999997,7,3299.803637826404,430.6851326322991
35298,61,UK,standard,2,New York,7,1,1,1,True,Adventure,1541.8,6,1258.9066098522899,240.2634905571338
35299,32,USA,standard,4,Paris,4,2,12,2,True,Cultural,1517.8799999999999,6,1008.1094558471356,183.3199243538482
35300,46,France,standard,5,Rio,5,1,8,2,False,Relaxation,1497.44,5,448.66024412973525,469.2339589905095
35301,47,USA,silver,7,Tokyo,5,3,6,1,True,Relaxation,2897.076,7,1868.0439303458859,1004.195389696523
35302,26,France,standard,2,Sydney,3,2,7,2,True,Cultural,1201.1999999999998,7,725.8510524224112,237.81232905686147
35303,35,Germany,silver,3,New York,2,2,12,3,False,Cultural,1101.1000000000001,5,863.6824126599965,279.50439640767695
35304,32,Spain,gold,4,Cairo,4,2,1,4,True,Cultural,668.8800000000001,8,510.57717042820684,112.55924566293034
35305,45,UK,standard,1,Paris,1,2,1,4,False,Relaxation,604.422,6,-29.64352841302059,122.15646446828761
35306,38,Spain,silver,5,Rio,2,5,1,1,False,Cultural,759.2,6,106.16703814099424,155.60531428397013
35307,28,Germany,silver,2,Rome,3,5,12,3,False,Relaxation,1383.4799999999998,6,1015.2211579580124,413.73869366134466
35308,41,UK,standard,4,Paris,3,3,2,7,False,Relaxation,1461.096,6,654.966942654681,328.9406783204593
35309,45,Germany,silver,4,Tokyo,5,3,7,2,True,Adventure,2125.7599999999998,6,1864.5886884279182,346.05562208948544
35310,67,UK,standard,5,Rome,6,3,8,1,True,Relaxation,2314.3679999999995,7,1215.1038657236443,539.6314417721832
35311,41,Italy,silver,4,New York,6,3,7,2,False,Cultural,2264.08,5,1941.278798552672,520.0963567223434
35312,40,Canada,standard,7,Rome,1,5,6,2,False,Relaxation,1047.2,5,682.6273850159178,269.0359343804803
35313,46,Italy,silver,0,Paris,4,1,7,1,False,Cultural,1359.5400000000002,6,898.180805089989,137.37412366888972
35314,25,Germany,standard,2,Sydney,2,1,1,1,False,Cultural,669.5,5,219.49966355386653,55.98173604796034
35315,18,France,gold,4,Cape Town,4,1,8,8,False,Relaxation,854.5600000000001,7,370.6924372039422,179.81574679061882
35316,35,Canada,standard,3,Cairo,7,3,12,5,False,Cultural,1538.88,6,1229.9892830663548,192.6865927144825
35317,56,Spain,standard,3,Rio,4,1,6,1,True,Relaxation,1288.896,6,272.9345965836079,361.36889182210996
35318,58,Spain,silver,1,Cairo,9,2,8,2,True,Cultural,1574.4959999999999,6,1438.349195451569,227.38554321580264
35319,18,USA,standard,4,Rio,7,2,1,1,False,Adventure,636.048,6,487.3352656532901,92.14567980806679
35320,49,Germany,standard,1,Rio,2,2,1,12,True,Relaxation,562.24,6,-163.7060266304361,180.01674946830053
35321,18,Spain,standard,4,Cape Town,4,2,6,1,False,Cultural,969.92,5,275.59068227709406,41.69617869791493
35322,46,France,gold,4,Rome,3,3,7,3,False,Adventure,970.2,8,595.9018160049973,123.51625491072761
35323,45,USA,standard,3,Rio,5,2,8,3,True,Cultural,1063.44,7,399.62828395721704,126.80619070073064
35324,18,Germany,silver,1,Cape Town,4,2,8,1,False,Adventure,662.48,7,465.5706865684757,210.2136292461508
35325,55,USA,standard,3,Sydney,14,1,7,8,False,Relaxation,5959.772,5,3746.108068165713,1576.6266491931976
35326,66,Australia,standard,6,Cape Town,1,5,2,1,False,Cultural,580.8000000000001,5,-74.7907278659942,145.6620691219482
35327,39,Spain,standard,4,Rio,12,3,2,1,False,Adventure,1750.4,5,1055.4869306145456,193.4145205948004
35328,42,UK,gold,5,Paris,4,2,8,10,False,Cultural,1474.2,8,828.232322731516,240.50405569584225
35329,62,USA,standard,3,Sydney,9,2,7,1,False,Relaxation,4311.215999999999,6,2531.714498978037,685.4829651927488
35330,23,UK,gold,7,Tokyo,7,1,12,1,False,Relaxation,2287.7400000000002,7,2053.615959610605,416.3834639547805
35331,23,USA,silver,1,New York,3,2,8,4,True,Relaxation,975.4289999999999,7,825.422847724827,261.31230616440405
35332,27,Germany,standard,3,Paris,4,2,6,2,False,Relaxation,1341.522,6,872.443331561708,244.44783818208555
35333,40,UK,gold,5,New York,9,2,12,2,False,Relaxation,2895.6199999999994,8,2730.0373190426094,795.9765351291309
35334,40,France,gold,6,Cairo,5,2,1,1,True,Adventure,754.5600000000001,8,565.4447427329826,9.489736052108974
35335,31,UK,standard,5,New York,6,3,1,2,False,Cultural,1690.0,7,1580.272803281748,344.42018963036304
35336,35,Canada,silver,3,Rio,1,2,1,8,False,Relaxation,274.32,6,-353.0345818968453,51.564058504949344
35337,31,France,standard,2,Cape Town,6,3,6,4,False,Adventure,1391.04,6,754.4890781247889,154.99668623242303
35338,32,France,silver,3,Tokyo,18,2,2,4,True,Relaxation,3815.5,5,3571.1015097599075,896.3824374742542
35339,28,France,standard,1,Tokyo,5,1,6,4,False,Relaxation,1812.7199999999998,6,1704.482469235089,501.7440228996056
35340,28,UK,silver,4,Paris,3,2,1,3,True,Relaxation,823.6800000000001,5,466.13051611489686,194.16521043881636
35341,18,UK,gold,5,New York,8,2,7,6,True,Cultural,2684.5,7,2374.918164563533,487.5303207879618
35342,36,UK,silver,6,Paris,3,3,6,1,True,Cultural,1389.024,6,907.2239801484109,324.7573531332175
35343,18,France,standard,4,Rome,26,2,8,2,False,Relaxation,5189.94,6,4873.834332473779,1211.5973821441094
35344,51,USA,silver,3,New York,1,1,8,1,False,Cultural,384.52049999999997,6,242.66952641067306,105.18397103895782
35345,31,France,standard,3,Sydney,6,4,1,5,False,Cultural,1839.5,7,1457.457010970445,481.5083593948205
35346,38,France,standard,3,Rome,7,3,12,2,False,Cultural,1790.4599999999998,7,1427.1770855616778,264.08658793879073
35347,34,Australia,silver,3,Tokyo,4,3,7,1,False,Cultural,1552.8239999999998,7,1380.9580965025311,128.01248023262642
35348,36,UK,gold,5,Sydney,11,3,8,3,False,Relaxation,3703.7000000000003,6,3300.0404953512166,513.5977854246078
35349,58,Australia,standard,3,Tokyo,4,2,1,6,False,Adventure,1000.35,6,679.7869504286829,202.11937371976666
35350,19,France,gold,5,Cairo,3,2,2,2,False,Cultural,564.48,8,510.7154593964123,152.0319038897011
35351,18,UK,silver,3,Cairo,9,4,1,3,False,Adventure,943.9920000000001,6,1039.2203744597837,195.8964878991606
35352,41,Germany,silver,2,Paris,7,1,12,3,False,Adventure,1995.0839999999998,6,1675.932860235845,316.65436744990797
35353,32,Australia,standard,0,Cairo,5,1,12,1,True,Relaxation,1000.1599999999999,7,900.4085815348574,201.41645353210617
35354,45,Canada,standard,1,Tokyo,2,2,8,1,False,Adventure,1068.34,5,891.1510855841045,212.14625421129261
35355,50,UK,standard,3,New York,10,3,7,2,True,Relaxation,4693.415999999999,5,3141.4492154673044,1121.0237992207756
35356,23,Germany,gold,5,Rome,1,3,1,3,False,Adventure,347.13,6,12.661841686136029,106.71648229954916
35357,49,Spain,silver,1,New York,3,3,12,2,True,Adventure,1432.34,5,1175.9205817563397,240.71088196886947
35358,24,Australia,silver,2,Cape Town,4,2,2,1,False,Relaxation,700.0,7,0.6388357566963805,229.72688628846268
35359,41,France,standard,5,Cairo,4,2,1,1,False,Relaxation,813.456,7,424.95384317873396,184.08551477073343
35360,21,Germany,standard,1,Cairo,4,1,8,6,False,Cultural,829.584,6,646.2088993604216,101.56472229680338
35361,41,Spain,standard,6,Paris,5,3,6,1,False,Cultural,1752.66,6,1330.8987696136319,291.1183257857045
35362,39,Canada,standard,5,Cape Town,3,2,8,3,False,Relaxation,889.28,7,348.1141231878613,356.0219548840033
35363,23,Canada,gold,7,Rio,8,1,1,5,False,Cultural,1000.8000000000001,8,318.7742477838833,275.7820750148748
35364,19,Canada,silver,4,New York,8,2,7,4,True,Cultural,2460.276,5,2243.1527463775697,445.5046122524906
35365,51,Canada,silver,7,Cairo,2,1,7,8,False,Adventure,520.8000000000001,6,484.1819877460516,102.05015105343955
35366,33,Germany,standard,2,Sydney,12,4,1,4,False,Cultural,2867.8,5,2280.160875383348,290.69327832854697
35367,55,France,standard,3,Rome,2,1,6,15,False,Adventure,674.1,5,8.776600691675071,124.94472451064738
35368,31,Australia,standard,2,Rome,8,2,6,7,False,Cultural,2135.0,6,1809.797467381777,380.61027936057496
35369,59,Canada,standard,1,Tokyo,9,5,12,9,False,Cultural,3627.2599999999998,5,3367.0871666538637,484.6032887683152
35370,25,Germany,gold,7,Sydney,13,4,7,3,False,Adventure,3097.094,8,3827.263358172122,363.01267094296156
35371,62,France,standard,2,Rome,2,1,8,1,True,Relaxation,896.1119999999999,6,179.43699392985388,143.90627657001468
35372,42,Germany,standard,2,Sydney,3,2,1,2,False,Relaxation,1381.3799999999999,6,329.18836577277784,407.2901488882448
35373,45,Australia,standard,1,New York,7,1,2,4,True,Adventure,1565.2,7,1330.0641788244097,163.97835450019736
35374,24,Germany,gold,5,Cairo,9,2,7,6,True,Adventure,1137.4271999999999,9,1307.8867075484186,238.72969443727396
35375,50,Spain,standard,3,Rome,3,3,6,2,False,Cultural,987.8399999999999,7,516.6748750200064,222.43688398183693
35376,51,France,standard,4,New York,4,4,7,15,False,Cultural,1938.3,7,1622.684243590863,119.71127887990093
35377,35,USA,silver,2,New York,4,3,8,3,False,Relaxation,1162.1609999999998,6,832.2094098297752,344.0259225796967
35378,18,France,standard,2,Paris,11,3,6,4,False,Adventure,1800.7353,7,2092.280209408521,216.2267037267785
35379,23,Spain,standard,1,Cairo,8,5,6,4,False,Relaxation,1858.7520000000002,5,1451.5063594346636,327.7276879842027
35380,23,Italy,silver,3,Cairo,12,1,6,2,False,Cultural,2013.984,6,1772.5750102719387,444.5140522416292
35381,46,Australia,standard,7,Rio,3,1,12,3,True,Adventure,688.8000000000001,6,324.05418023380093,33.75159376770995
35382,33,France,silver,4,Paris,3,2,6,3,False,Relaxation,825.5520000000001,6,182.82308343705301,211.1908574368581
35383,33,Spain,standard,4,Rio,4,2,1,2,False,Cultural,688.8000000000001,7,139.53167279445984,165.8783270209717
35384,31,Italy,silver,2,Paris,7,2,8,1,False,Adventure,2083.536,6,1499.3510479885244,374.52678881563844
35385,62,Germany,standard,6,Paris,2,4,12,5,True,Relaxation,1885.0103999999997,6,727.8364595716723,585.8845165939474
35386,40,UK,standard,4,Cape Town,11,4,7,1,True,Relaxation,2377.7599999999998,7,1855.4140173486273,639.1402773873363
35387,42,UK,standard,3,New York,2,1,2,4,False,Adventure,553.8000000000001,6,154.83863576812888,73.42670623891749
35388,30,Spain,standard,2,Rio,5,2,12,2,False,Adventure,1103.2,7,681.7301610658083,224.71131509237458
35389,39,Canada,silver,8,Rio,5,3,7,2,True,Relaxation,1168.272,5,488.2470629770894,363.1980282468546
35390,25,Australia,standard,6,New York,6,2,1,1,True,Cultural,1567.8,7,1440.0050318341523,146.81285736451633
35391,45,France,silver,2,Tokyo,5,2,2,5,True,Relaxation,1736.28,5,881.4352392925889,560.8435624801518
35392,22,Germany,gold,7,Cape Town,4,3,2,1,False,Cultural,746.4000000000001,8,344.0571607235515,122.65159980940452
35393,51,Germany,gold,7,Paris,5,1,1,1,False,Relaxation,1426.6979999999999,6,420.6143234604949,418.4059631526426
35394,28,USA,silver,1,Cape Town,6,5,6,4,False,Cultural,1597.12,6,902.7938326317401,287.44970255506087
35395,54,USA,standard,2,Paris,1,3,7,1,False,Adventure,935.4799999999999,6,598.4763270664375,212.66291091602773
35396,68,Canada,silver,5,New York,3,5,8,6,False,Cultural,1659.2939999999999,7,1416.2751837291196,303.38890307345923
35397,40,Australia,standard,6,Tokyo,1,1,2,2,True,Cultural,335.79,7,-42.84870270779868,-0.35723203933494574
35398,59,Canada,standard,1,Rio,2,4,6,1,False,Cultural,761.0400000000001,7,111.912307129939,108.27582061508947
35399,51,USA,silver,2,Paris,7,2,6,2,False,Adventure,2511.6,6,1898.1327162834807,444.14371952879173
35400,18,USA,standard,5,Paris,3,1,1,6,False,Cultural,835.9,7,240.833231195316,270.6762078025677
35401,41,Australia,standard,5,Tokyo,11,1,1,5,False,Relaxation,3097.458,7,1878.5348671901072,572.1015239382338
35402,47,France,gold,6,Cape Town,3,2,2,8,False,Relaxation,807.5200000000001,8,-90.65653868902461,209.53354548206153
35403,48,Canada,silver,2,Rio,5,3,6,6,True,Adventure,1139.0400000000002,7,625.0102633968917,142.7694175033933
35404,42,Italy,silver,4,Tokyo,4,2,6,2,False,Relaxation,2168.348,6,1196.5177228222321,597.5815734939916
35405,42,USA,gold,7,Tokyo,2,3,12,2,False,Relaxation,1722.4479999999999,8,1075.0378622944475,421.47267861820535
35406,40,Germany,silver,2,Tokyo,6,3,6,2,False,Cultural,2236.7799999999997,7,1953.3099247100222,400.082076986896
35407,41,UK,standard,8,Cape Town,3,1,8,3,True,Cultural,735.84,6,336.0913472833203,91.6783995666536
35408,21,Italy,silver,3,Sydney,9,2,8,1,False,Adventure,2150.5119999999997,4,2689.888039433656,202.39273442589
35409,36,Italy,gold,6,Rome,9,2,8,6,False,Relaxation,1507.275,6,942.4572925521011,214.6933521175828
35410,18,USA,standard,6,Cairo,5,4,2,6,False,Adventure,658.0,5,750.7148090755556,196.0189925806528
35411,32,France,standard,1,Cairo,3,3,2,2,False,Adventure,609.84,7,496.78002957744445,57.480853426916795
35412,31,Canada,silver,4,Tokyo,10,1,6,3,False,Adventure,3148.6,5,3004.0818096336106,296.7976491647484
35413,30,USA,standard,5,Cape Town,4,3,8,1,False,Cultural,1025.9199999999998,7,460.23250151664445,70.78093720163562
35414,24,Germany,standard,1,Paris,16,2,2,8,False,Relaxation,3156.6600000000003,5,2462.9296749819778,867.633070818644
35415,44,UK,silver,5,Cairo,4,3,1,1,True,Cultural,650.1600000000001,5,520.0652739916953,101.77936197754502
35416,35,UK,silver,3,Rome,6,2,7,2,False,Relaxation,1493.1000000000001,6,1166.4992449944107,265.6437821128601
35417,33,Italy,silver,2,Rome,24,3,8,4,True,Cultural,3755.43,6,3308.644774465198,675.7658424679959
35418,18,Germany,standard,1,Cairo,6,3,7,10,False,Adventure,917.9855999999999,6,944.4133325751959,262.4084565406976
35419,35,Canada,silver,5,Sydney,1,1,12,1,False,Cultural,618.8,5,149.92878154550783,11.182183441490409
35420,57,Germany,gold,7,Paris,6,1,7,1,False,Cultural,1873.872,7,1228.7846286060835,302.69616532153543
35421,57,France,gold,5,Rome,3,3,7,4,False,Cultural,1113.84,6,739.1587526169283,140.6838666951524
35422,45,Spain,silver,2,Rio,1,2,8,2,False,Relaxation,752.64,6,-106.64534388957543,190.84706383499937
35423,35,Germany,standard,0,Rio,5,5,7,2,True,Cultural,1464.96,6,992.7093306829645,429.96802976238945
35424,48,Australia,silver,6,New York,6,4,12,1,False,Adventure,2389.66,5,2054.8745812032676,402.669307479127
35425,29,Spain,standard,4,Rio,4,4,6,2,False,Relaxation,1237.6000000000001,5,695.4801355794563,474.72637502066266
35426,35,France,gold,5,Sydney,8,1,2,1,False,Cultural,1766.7,6,1291.8418547560675,403.8652779112786
35427,28,Australia,gold,6,Rome,9,1,6,9,False,Relaxation,2238.6,7,1614.2397256125835,317.114504006524
35428,53,Australia,standard,4,Rio,6,2,6,3,True,Relaxation,1911.3919999999998,5,720.1382954054886,435.7086263359628
35429,51,Italy,standard,4,Rio,5,1,8,1,False,Cultural,966.56,7,326.23199377822596,110.41113356988362
35430,39,UK,gold,5,Sydney,7,1,1,5,False,Relaxation,1521.0,7,951.6047936923146,266.0404454099665
35431,65,UK,standard,2,Paris,6,2,2,1,False,Cultural,1295.19,5,631.6818762783628,232.19623221772468
35432,46,USA,silver,3,Rio,1,2,1,9,False,Cultural,300.96000000000004,5,-363.29373443057784,58.924496454659206
35433,45,Australia,standard,2,Cape Town,3,1,2,4,False,Relaxation,689.92,7,110.11176703631361,146.90928000753638
35434,43,Canada,standard,4,Cape Town,3,2,6,1,False,Adventure,788.48,6,465.0387352776869,104.89762191051567
